,ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
752,02M412,M,1,M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,High school,1,2,2,333 WEST  17 STREET,NY,10011,BROOKE JACKSON,212-691-6119,212-691-2147,"09,10,11,12,SE",MANHATTAN,333 WEST  17 STREET,1000,MANHATTAN,"-74.00213,40.742096",061,"333 WEST  17 STREET, MANHATTAN, NY, 10011",752,Non_Exact,Match,40.742096,-74.00213,"333 W 17TH ST, NEW YORK, NY, 10011",R,NY,36,59659734,008300,10011
753,02M414,M,1,M414,N.Y.C. MUSEUM SCHOOL,High school,1,2,2,333 WEST  17 STREET,NY,10011,DARLENE MILLER,212-675-6206,212-675-6524,"09,10,11,12,SE",MANHATTAN,333 WEST  17 STREET,1000,MANHATTAN,"-74.00213,40.742096",061,"333 WEST  17 STREET, MANHATTAN, NY, 10011",753,Non_Exact,Match,40.742096,-74.00213,"333 W 17TH ST, NEW YORK, NY, 10011",R,NY,36,59659734,008300,10011
754,26Q172,Q,4,Q172,IRWIN ALTMAN MIDDLE SCHOOL 172,Junior High-Intermediate-Middle,1,26,26,81-14 257 STREET,NY,11004,JEFFREY SLIVKO,718-831-4000,718-831-4008,"06,07,08,SE",QUEENS,81-14 257 STREET,3005,QUEENS,"-73.713,40.742035",081,"81-14 257 STREET, QUEENS, NY, 11004",754,Non_Exact,Match,40.742035,-73.713,"81 257TH ST, GLEN OAKS, NY, 11004",R,NY,36,59724637,157902,11004
755,75Q004,Q,4,Q004,P.S. Q004,K-12 all grades,1,26,75,196-25 PECK AVENUE,NY,11365,MARCY BERGER,718-264-0916,718-264-1205,"PK,0K,01,02,03,04,05,06,07,SE",QUEENS,196-25 PECK AVENUE,2001,QUEENS,"-73.78015,40.741974",081,"196-25 PECK AVENUE, QUEENS, NY, 11365",755,Non_Exact,Match,40.741974,-73.78015,"196 PECK AVE, FRESH MEADOWS, NY, 11365",L,NY,36,59711691,134700,11365
756,02M411,M,1,M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,High school,1,2,2,55 EAST  25 STREET,NY,10010,Alicia Perez-Katz,212-683-7440,212-683-7338,"09,10,11,12",MANHATTAN,55 EAST  25 STREET,1004,MANHATTAN,"-73.98617,40.741783",061,"55 EAST  25 STREET, MANHATTAN, NY, 10010",756,Non_Exact,Match,40.741783,-73.98617,"55 E 25TH ST, NEW YORK, NY, 10010",L,NY,36,59653622,005600,10010
757,02M550,M,1,M550,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,High school,1,2,2,250 WEST  18 STREET,NY,10011,MELODEE KHRISTAN,212-691-0934,212-727-1369,"09,10,11,12",MANHATTAN,250 WEST  18 STREET,2000,MANHATTAN,"-73.99931,40.74166",061,"250 WEST  18 STREET, MANHATTAN, NY, 10011",757,Non_Exact,Match,40.74166,-73.99931,"250 W 18TH ST, NEW YORK, NY, 10011",L,NY,36,642870825,008100,10011
758,02M439,M,1,M439,MANHATTAN VILLAGE ACADEMY,High school,1,2,2,43 WEST  22 STREET,NY,10010,HECTOR GEAGER,212-242-8752,212-242-7630,"09,10,11,12,SE",MANHATTAN,43 WEST  22 STREET,1008,MANHATTAN,"-73.991486,40.74148",061,"43 WEST  22 STREET, MANHATTAN, NY, 10010",758,Non_Exact,Match,40.74148,-73.991486,"43 W 22ND ST, NEW YORK, NY, 10010",R,NY,36,59653500,005800,10010
759,24Q455,Q,4,Q455,NEWTOWN HIGH SCHOOL,High school,1,24,24,48-01 90 STREET,NY,11373,JOHN FICALORA,718-595-8400,718-699-8584,"09,10,11,12,SE",QUEENS,48-01 90 STREET,1006,QUEENS,"-73.874756,40.7412",081,"48-01 90 STREET, QUEENS, NY, 11373",759,Non_Exact,Match,40.7412,-73.874756,"48 90TH ST, FLUSHING, NY, 11373",L,NY,36,59737697,046100,11373
760,24Q125,Q,4,Q125,I.S. 125 THOM J. MCCANN WOODSIDE,Junior High-Intermediate-Middle,1,24,24,46-02 47 AVENUE,NY,11377,JUDY MITTLER,718-937-0320,718-361-2451,"05,06,07,08,SE",QUEENS,46-02 47 AVENUE,4002,QUEENS,"-73.919014,40.74114",081,"46-02 47 AVENUE, QUEENS, NY, 11377",760,Non_Exact,Match,40.74114,-73.919014,"46 47TH AVE, WOODSIDE, NY, 11377",R,NY,36,59692797,023500,11377
761,25Q163,Q,4,Q163,P.S. 163 FLUSHING HEIGHTS,Elementary,1,25,25,159-01 59 AVENUE,NY,11365,Nicole Bullen,718-353-2514,718-460-4244,"PK,0K,01,02,03,04,05,SE",QUEENS,159-01 59 AVENUE,2001,QUEENS,"-73.8092,40.740566",081,"159-01 59 AVENUE, QUEENS, NY, 11365",761,Non_Exact,Match,40.740566,-73.8092,"159 59TH AVE, FRESH MEADOWS, NY, 11365",L,NY,36,59710129,121500,11365
762,24Q199,Q,4,Q199,P.S. 199 MAURICE A. FITZGERALD,Elementary,1,24,24,39-20 48 AVENUE,NY,11104,Anthony Inzerillo,718-784-3431,718-786-1375,"0K,01,02,03,04,SE",QUEENS,39-20 48 AVENUE,3000,QUEENS,"-73.92668,40.740143",081,"39-20 48 AVENUE, QUEENS, NY, 11104",762,Non_Exact,Match,40.740143,-73.92668,"39 48TH AVE, SUNNYSIDE, NY, 11104",R,NY,36,59692490,018900,11104
763,24Q014,Q,4,Q014,P.S. 014 FAIRVIEW,Elementary,1,24,24,107-01 OTIS AVENUE,NY,11368,ROSEMARY SKLAR,718-699-6071,718-699-3224,"0K,01,02,03,04,05,SE",QUEENS,107-01 OTIS AVENUE,2007,QUEENS,"-73.85451,40.73988",081,"107-01 OTIS AVENUE, QUEENS, NY, 11368",763,Non_Exact,Match,40.73988,-73.85451,"107 OTIS AVE, FLUSHING, NY, 11368",L,NY,36,59705677,043900,11368
764,24Q007,Q,4,Q007,P.S. 007 LOUIS F. SIMEONE,Elementary,1,24,24,80-55 CORNISH AVENUE,NY,11373,SARA TUCCI,718-446-2726,718-397-7916,"0K,01,02,03,SE",QUEENS,80-55 CORNISH AVENUE,1003,QUEENS,"-73.88247,40.739124",081,"80-55 CORNISH AVENUE, QUEENS, NY, 11373",764,Non_Exact,Match,40.739124,-73.88247,"80 CORNISH AVE, FLUSHING, NY, 11373",L,NY,36,59694100,048500,11373
765,02M413,M,1,M413,SCHOOL OF THE FUTURE HIGH SCHOOL,Secondary School,1,2,2,127 EAST  22 STREET,NY,10010,STACY PAIGE GOLDSTEIN,212-475-8086,212-475-9273,"06,07,08,09,10,11,12,SE",MANHATTAN,127 EAST  22 STREET,2001,MANHATTAN,"-73.98546,40.73894",061,"127 EAST  22 STREET, MANHATTAN, NY, 10010",765,Non_Exact,Match,40.73894,-73.98546,"127 E 22ND ST, NEW YORK, NY, 10010",L,NY,36,59653637,006800,10010
766,02M442,M,1,M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",K-12 all grades,1,2,2,890 BROADWAY,NY,10003,ROY ONEILL,212-254-1803,212-477-5048,"04,05,06,07,08",MANHATTAN,890 BROADWAY,1001,MANHATTAN,"-73.98993,40.738544",061,"890 BROADWAY, MANHATTAN, NY, 10003",766,Non_Exact,Match,40.738544,-73.98993,"890 BROADWAY, NEW YORK, NY, 10003",R,NY,36,59653626,005200,10003
767,02M047,M,1,M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH DUAL LAN,Secondary School,1,2,2,223 EAST 23 STREET,NY,10010,Watfa A. Shama,917-326-6668,917-326-6688,"09,10,11,12,SE",MANHATTAN,223 EAST 23 STREET,1000,MANHATTAN,"-73.981995,40.73835",061,"223 EAST 23 STREET, MANHATTAN, NY, 10010",767,Non_Exact,Match,40.73835,-73.981995,"223 E 23RD ST, NEW YORK, NY, 10010",L,NY,36,639436265,006400,10010
768,02M347,M,1,M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,K-8,1,2,2,223 EAST 23 STREET,NY,10010,David Bowell,917-326-6609,,"PK,0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,223 EAST 23 STREET,1000,MANHATTAN,"-73.981995,40.73835",061,"223 EAST 23 STREET, MANHATTAN, NY, 10010",768,Non_Exact,Match,40.73835,-73.981995,"223 E 23RD ST, NEW YORK, NY, 10010",L,NY,36,639436265,006400,10010
769,25Q425,Q,4,Q425,JOHN BOWNE HIGH SCHOOL,High school,1,25,25,63-25 MAIN STREET,NY,11367,HOWARD KWAIT,718-263-1919,718-575-4069,"09,10,11,12,SE",QUEENS,63-25 MAIN STREET,7001,QUEENS,"-73.825005,40.73835",081,"63-25 MAIN STREET, QUEENS, NY, 11367",769,Non_Exact,Match,40.73835,-73.825005,"63 MAIN ST, KEW GARDEN HL, NY, 11367",L,NY,36,641263517,080900,11367
770,26Q205,Q,4,Q205,P.S. 205 ALEXANDER GRAHAM BELL,Elementary,1,26,26,75-25 BELL BOULEVARD,NY,11364,Karen Scott-Piazza,718-464-5773,718-464-5875,"PK,0K,01,02,03,04,05,SE",QUEENS,75-25 BELL BOULEVARD,2000,QUEENS,"-73.757065,40.738266",081,"75-25 BELL BOULEVARD, QUEENS, NY, 11364",770,Non_Exact,Match,40.738266,-73.757065,"75 BELL BLVD, BAYSIDE, NY, 11364",L,NY,36,59716210,129103,11364
771,24Q005,Q,4,Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,Junior High-Intermediate-Middle,1,24,24,50-40 JACOBUS STREET,NY,11373,Michael Dantona,718-205-6788,718-429-6518,"06,07,08,SE",QUEENS,50-40 JACOBUS STREET,1000,QUEENS,"-73.88743,40.73774",081,"50-40 JACOBUS STREET, QUEENS, NY, 11373",771,Non_Exact,Match,40.73774,-73.88743,"50 JACOBUS ST, FLUSHING, NY, 11373",R,NY,36,640915415,048900,11373
772,24Q013,Q,4,Q013,P.S. 013 CLEMENT C. MOORE,Elementary,1,24,24,55-01 94 STREET,NY,11373,Dr. Yvonne Angelastro,718-271-1021,718-699-3008,"0K,01,02,03,04,05,SE",QUEENS,55-01 94 STREET,1004,QUEENS,"-73.86854,40.737675",081,"55-01 94 STREET, QUEENS, NY, 11373",772,Non_Exact,Match,40.737675,-73.86854,"55 94TH ST, FLUSHING, NY, 11373",L,NY,36,59704506,045700,11373
773,26Q216,Q,4,Q216,J.H.S. 216 GEORGE J. RYAN,Junior High-Intermediate-Middle,1,26,26,64-20 175 STREET,NY,11365,Reginald Landeau,718-358-2005,718-358-2070,"06,07,08,SE",QUEENS,64-20 175 STREET,3004,QUEENS,"-73.79402,40.737587",081,"64-20 175 STREET, QUEENS, NY, 11365",773,Non_Exact,Match,40.737587,-73.79402,"64 175TH ST, FRESH MEADOWS, NY, 11365",R,NY,36,59711227,134100,11365
774,25Q201,Q,4,Q201,P.S. 201 KISSENA,Elementary,1,25,25,65-11 155 STREET,NY,11367,Rebecca Lozada,718-359-0620,718-321-2081,"PK,0K,01,02,03,04,05,SE",QUEENS,65-11 155 STREET,5001,QUEENS,"-73.81333,40.736954",081,"65-11 155 STREET, QUEENS, NY, 11367",774,Non_Exact,Match,40.736954,-73.81333,"65 155TH ST, KEW GARDEN HL, NY, 11367",L,NY,36,59727055,122702,11367
775,24Q877,Q,4,Q877,51 AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELLENCE,Elementary,1,24,24,76-05 51 AVENUE,NY,11373,DIGNA ERSTEJN,718-429-5287,718-429-7344,"04,05,SE",QUEENS,76-05 51 AVENUE,2002,QUEENS,"-73.88743,40.73679",081,"76-05 51 AVENUE, QUEENS, NY, 11373",775,Non_Exact,Match,40.73679,-73.88743,"76 51ST AVE, FLUSHING, NY, 11373",L,NY,36,59694076,047900,11373
776,28Q220,Q,4,Q220,P.S. 220 EDWARD MANDEL,Elementary,1,28,28,62-10 108 STREET,NY,11375,Josette Pizarro,718-592-3030,718-271-7642,"PK,0K,01,02,03,04,05,SE",QUEENS,62-10 108 STREET,2002,QUEENS,"-73.85146,40.73654",081,"62-10 108 STREET, QUEENS, NY, 11375",776,Non_Exact,Match,40.73654,-73.85146,"62 108TH ST, FLUSHING, NY, 11375",R,NY,36,59732110,074500,11375
777,02M429,M,1,M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,High school,1,2,2,34 WEST  14 STREET,NY,10011,JOAN MOSELY,212-645-1980,212-645-2596,"09,10,11,12,SE",MANHATTAN,34 WEST  14 STREET,1000,MANHATTAN,"-73.99478,40.73649",061,"34 WEST  14 STREET, MANHATTAN, NY, 10011",777,Non_Exact,Match,40.73649,-73.99478,"34 W 14TH ST, NEW YORK, NY, 10011",L,NY,36,59653335,006300,10011
778,02M104,M,1,M104,J.H.S. 104 SIMON BARUCH,Junior High-Intermediate-Middle,1,2,2,330 EAST  21 STREET,NY,10010,ROSEMARIE GAETANI,212-674-4545,212-477-2205,"06,07,08,SE",MANHATTAN,330 EAST  21 STREET,4001,MANHATTAN,"-73.981,40.736244",061,"330 EAST  21 STREET, MANHATTAN, NY, 10010",778,Non_Exact,Match,40.736244,-73.981,"330 E 21ST ST, NEW YORK, NY, 10010",R,NY,36,59654559,006400,10010
779,26Q188,Q,4,Q188,P.S. 188 KINGSBURY,Elementary,1,26,26,218-12 HARTLAND AVENUE,NY,11364,JANET CARAISCO,718-464-5768,718-464-5771,"PK,0K,01,02,03,04,05,SE",QUEENS,218-12 HARTLAND AVENUE,4009,QUEENS,"-73.75316,40.736195",081,"218-12 HARTLAND AVENUE, QUEENS, NY, 11364",779,Non_Exact,Match,40.736195,-73.75316,"218 HARTLAND AVE, BAYSIDE, NY, 11364",R,NY,36,59730463,129104,11364
780,02M041,M,1,M041,P.S. 041 GREENWICH VILLAGE,Elementary,1,2,2,116 WEST  11 STREET,NY,10011,KELLY SHANNON,212-675-2756,212-924-0910,"0K,01,02,03,04,05,SE",MANHATTAN,116 WEST  11 STREET,3001,MANHATTAN,"-73.998886,40.735638",061,"116 WEST  11 STREET, MANHATTAN, NY, 10011",780,Non_Exact,Match,40.735638,-73.998886,"116 W 11TH ST, NEW YORK, NY, 10011",L,NY,36,640421931,007100,10011
781,02M374,M,1,M374,GRAMERCY ARTS HIGH SCHOOL,High school,1,2,2,40 IRVING PLACE,NY,10003,DENISE DICARLO,212-253-7076,212-253-8095,"09,10,11,12,SE",NEW YORK,40 IRVING PLACE,5001,NEW YORK,"-73.98764,40.735523",061,"40 IRVING PLACE, NEW YORK, NY, 10003",781,Exact,Match,40.735523,-73.98764,"40 IRVING PL, NEW YORK, NY, 10003",R,NY,36,59653688,005000,10003
782,02M460,M,1,M460,WASHINGTON IRVING HIGH SCHOOL,High school,1,2,2,40 IRVING PLACE,NY,10003,BERNARDO ASCONA,212-674-5000,212-673-9569,"09,10,11,12,SE",NEW YORK,40 IRVING PLACE,5001,NEW YORK,"-73.98764,40.735523",061,"40 IRVING PLACE, NEW YORK, NY, 10003",782,Exact,Match,40.735523,-73.98764,"40 IRVING PL, NEW YORK, NY, 10003",R,NY,36,59653688,005000,10003
783,02M399,M,1,M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,High school,1,2,2,40 IRVING PLACE,NY,10003,SANTIAGO MAYOL,212-253-2480,212-253-2539,"09,10,SE",NEW YORK,40 IRVING PLACE,5001,NEW YORK,"-73.98764,40.735523",061,"40 IRVING PLACE, NEW YORK, NY, 10003",783,Exact,Match,40.735523,-73.98764,"40 IRVING PL, NEW YORK, NY, 10003",R,NY,36,59653688,005000,10003
784,02M438,M,1,M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,High school,1,2,2,40 IRVING PLACE,NY,10003,Gaylea Prichard-Silvers,212-533-2560,212-228-2946,"09,SE",NEW YORK,40 IRVING PLACE,5001,NEW YORK,"-73.98764,40.735523",061,"40 IRVING PLACE, NEW YORK, NY, 10003",784,Exact,Match,40.735523,-73.98764,"40 IRVING PL, NEW YORK, NY, 10003",R,NY,36,59653688,005000,10003
785,24Q330,Q,4,Q330,P.S. 330,Elementary,1,24,24,86-37 53RD AVENUE,NY,11373,Lashawnna Harris,718-457-0370,718-457-0376,"0K,SE",QUEENS,86-37 53RD AVENUE,1002,QUEENS,"-73.87903,40.735245",081,"86-37 53RD AVENUE, QUEENS, NY, 11373",785,Non_Exact,Match,40.735245,-73.87903,"86 53RD AVE, FLUSHING, NY, 11373",L,NY,36,59695703,047500,11373
786,25Q219,Q,4,Q219,P.S. 219 PAUL KLAPPER,K-8,1,25,25,144-39 GRAVETT ROAD,NY,11367,Frederick Wright,718-793-2130,718-793-1039,"PK,0K,01,02,03,04,05,06,07,08,SE",QUEENS,144-39 GRAVETT ROAD,7001,QUEENS,"-73.82427,40.735233",081,"144-39 GRAVETT ROAD, QUEENS, NY, 11367",786,Non_Exact,Match,40.735233,-73.82427,"144 GRAVETT RD, KEW GARDEN HL, NY, 11367",L,NY,36,641030093,080900,11367
787,02M040,M,1,M040,P.S. 040 AUGUSTUS SAINT-GAUDENS,Elementary,1,2,2,319 EAST 19 STREET,NY,10003,SUSAN FELDER,212-475-5500,212-533-5388,"PK,0K,01,02,03,04,05,SE",MANHATTAN,319 EAST 19 STREET,4002,MANHATTAN,"-73.982124,40.735195",061,"319 EAST 19 STREET, MANHATTAN, NY, 10003",787,Non_Exact,Match,40.735195,-73.982124,"319 E 19TH ST, NEW YORK, NY, 10003",L,NY,36,59654584,006400,10003
788,02M255,M,1,M255,M.S. 255 SALK SCHOOL OF SCIENCE,Junior High-Intermediate-Middle,1,2,2,319 EAST 19 STREET,NY,10003,Rhonda Perry,212-614-8785,212-614-0095,"06,07,08,SE",MANHATTAN,319 EAST 19 STREET,4002,MANHATTAN,"-73.982124,40.735195",061,"319 EAST 19 STREET, MANHATTAN, NY, 10003",788,Non_Exact,Match,40.735195,-73.982124,"319 E 19TH ST, NEW YORK, NY, 10003",L,NY,36,59654584,006400,10003
789,28Q206,Q,4,Q206,P.S. 206 HORACE HARDING,Elementary,1,28,28,61-02 98 STREET,NY,11374,NICHOLAS BOLOGNA,718-592-0300,718-271-7011,"PK,0K,01,02,03,04,05,SE",QUEENS,61-02 98 STREET,1005,QUEENS,"-73.86077,40.734707",081,"61-02 98 STREET, QUEENS, NY, 11374",789,Non_Exact,Match,40.734707,-73.86077,"61 98TH ST, REGO PARK, NY, 11374",R,NY,36,612426313,071702,11374
790,26Q173,Q,4,Q173,P.S. 173 FRESH MEADOWS,Elementary,1,26,26,174-10 67 AVENUE,NY,11365,MOLLY WANG,718-358-2243,718-358-2989,"PK,0K,01,02,03,04,05,SE",QUEENS,174-10 67 AVENUE,3000,QUEENS,"-73.79555,40.734573",081,"174-10 67 AVENUE, QUEENS, NY, 11365",790,Non_Exact,Match,40.734573,-73.79555,"174 67TH AVE, FRESH MEADOWS, NY, 11365",L,NY,36,59725220,122300,11365
791,26Q191,Q,4,Q191,P.S. 191 MAYFLOWER,Elementary,1,26,26,85-15 258 STREET,NY,11001,MICHAEL RANIERI,718-831-4032,718-831-4036,"PK,0K,01,02,03,04,05,SE",QUEENS,85-15 258 STREET,3003,QUEENS,"-73.70917,40.734398",081,"85-15 258 STREET, QUEENS, NY, 11001",791,Non_Exact,Match,40.734398,-73.70917,"85 258TH ST, BELLEROSE VLG, NY, 11001",L,NY,36,59724715,157903,11001
792,75Q993,Q,4,Q993,P.S. Q993,K-12 all grades,1,26,75,85-15 258 STREET,NY,11001,JACQUELINE ZARETSKY,718-831-4040,718-831-4037,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",QUEENS,85-15 258 STREET,3003,QUEENS,"-73.70917,40.734398",081,"85-15 258 STREET, QUEENS, NY, 11001",792,Non_Exact,Match,40.734398,-73.70917,"85 258TH ST, BELLEROSE VLG, NY, 11001",L,NY,36,59724715,157903,11001
793,24Q229,Q,4,Q229,P.S. 229 EMANUEL KAPLAN,Elementary,1,24,24,67-25 51 ROAD,NY,11377,Dr. Sibylle Ajwani,718-446-2120,718-672-3117,"PK,0K,01,02,03,04,05,06,SE",QUEENS,67-25 51 ROAD,1000,QUEENS,"-73.89734,40.734287",081,"67-25 51 ROAD, QUEENS, NY, 11377",793,Non_Exact,Match,40.734287,-73.89734,"67 51ST RD, WOODSIDE, NY, 11377",L,NY,36,59693723,051300,11377
794,24Q102,Q,4,Q102,P.S. 102 BAYVIEW,K-8,1,24,24,55-24 VAN HORN STREET,NY,11373,ANTHONY PISACANO,718-446-3308,718-672-3101,"PK,0K,01,02,03,04,05,06,07,08,SE",QUEENS,55-24 VAN HORN STREET,3005,QUEENS,"-73.878174,40.733765",081,"55-24 VAN HORN STREET, QUEENS, NY, 11373",794,Non_Exact,Match,40.733765,-73.878174,"55 VAN HORN ST, FLUSHING, NY, 11373",R,NY,36,59695680,047900,11373
795,02M003,M,1,M003,P.S. 003 CHARRETTE SCHOOL,Elementary,1,2,2,490 HUDSON STREET,NY,10014,LISA SIEGMAN,212-691-1183,212-675-5306,"PK,0K,01,02,03,04,05,SE",MANHATTAN,490 HUDSON STREET,3001,MANHATTAN,"-74.00647,40.732563",061,"490 HUDSON STREET, MANHATTAN, NY, 10014",795,Non_Exact,Match,40.732563,-74.00647,"490 HUDSON ST, NEW YORK, NY, 10014",R,NY,36,59659890,007300,10014
796,02M575,M,1,M575,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,High school,1,2,2,240 2 AVENUE,NY,10003,MICHAEL TOISE,212-353-2010,212-353-1673,"10,11,12,SE",MANHATTAN,240 2 AVENUE,5002,MANHATTAN,"-73.98483,40.732483",061,"240 2 AVENUE, MANHATTAN, NY, 10003",796,Non_Exact,Match,40.732483,-73.98483,"240 2ND AVE, NEW YORK, NY, 10003",R,NY,36,59653732,004800,10003
797,75M226,M,1,M226,P.S. M226,K-12 all grades,1,2,75,345 EAST  15TH STREET,NY,10003,DANIA CHEDDIE,212-477-5017,212-477-5164,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",MANHATTAN,345 EAST  15TH STREET,5001,MANHATTAN,"-73.982765,40.732334",061,"345 EAST  15TH STREET, MANHATTAN, NY, 10003",797,Non_Exact,Match,40.732334,-73.982765,"345 E 15TH ST, NEW YORK, NY, 10003",L,NY,36,639434786,004800,10003
798,02M407,M,1,M407,INSTITUTE FOR COLLABORATIVE EDUCATION,Secondary School,1,2,2,345 EAST  15TH STREET,NY,10003,JOHN PETTINATO,212-475-7972,212-475-0459,"06,07,08,09,10,11,12",MANHATTAN,345 EAST  15TH STREET,5001,MANHATTAN,"-73.982765,40.732334",061,"345 EAST  15TH STREET, MANHATTAN, NY, 10003",798,Non_Exact,Match,40.732334,-73.982765,"345 E 15TH ST, NEW YORK, NY, 10003",L,NY,36,639434786,004800,10003
799,02M420,M,1,M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVI,High school,1,2,2,345 EAST  15TH STREET,NY,10003,ROBERT GENTILE,212-780-9175,212-979-7261,"09,10,11,12,SE",MANHATTAN,345 EAST  15TH STREET,5001,MANHATTAN,"-73.982765,40.732334",061,"345 EAST  15TH STREET, MANHATTAN, NY, 10003",799,Non_Exact,Match,40.732334,-73.982765,"345 E 15TH ST, NEW YORK, NY, 10003",L,NY,36,639434786,004800,10003
800,28Q157,Q,4,Q157,J.H.S. 157 STEPHEN A. HALSEY,Junior High-Intermediate-Middle,1,28,28,63-55 102ND STREET,NY,11374,VINCENT SURACI,718-830-4910,718-830-4993,"06,07,08,09,SE",QUEENS,63-55 102ND STREET,2000,QUEENS,"-73.85385,40.732327",081,"63-55 102ND STREET, QUEENS, NY, 11374",800,Non_Exact,Match,40.732327,-73.85385,"63 102ND ST, REGO PARK, NY, 11374",L,NY,36,59705774,072100,11374
801,26Q435,Q,4,Q435,MARTIN VAN BUREN HIGH SCHOOL,High school,1,26,26,230-17 HILLSIDE AVENUE,NY,11427,MARILYN SHEVELL,718-776-4728,718-217-6287,"09,10,11,12,SE",QUEENS,230-17 HILLSIDE AVENUE,3006,QUEENS,"-73.74014,40.732292",081,"230-17 HILLSIDE AVENUE, QUEENS, NY, 11427",801,Non_Exact,Match,40.732292,-73.74014,"230 HILLSIDE AVE, QUEENS VLG, NY, 11427",L,NY,36,59717507,130100,11427
802,26Q018,Q,4,Q018,P.S. 018 WINCHESTER,Elementary,1,26,26,86-35 235 COURT,NY,11427,KATHLEEN PEKNIC,718-464-4167,718-464-4273,"PK,0K,01,02,03,04,05,SE",QUEENS,86-35 235 COURT,1003,QUEENS,"-73.73245,40.732155",081,"86-35 235 COURT, QUEENS, NY, 11427",802,Non_Exact,Match,40.732155,-73.73245,"86 235TH CT, QUEENS VLG, NY, 11427",L,NY,36,59717554,162100,11427
803,26Q133,Q,4,Q133,P.S. 133 QUEENS,Elementary,1,26,26,248-05 86 AVENUE,NY,11426,SHELLEY STEPPEL,718-831-4016,718-831-4020,"PK,0K,01,02,03,04,05,SE",QUEENS,248-05 86 AVENUE,8005,QUEENS,"-73.71792,40.731724",081,"248-05 86 AVENUE, QUEENS, NY, 11426",803,Non_Exact,Match,40.731724,-73.71792,"248 86TH AVE, JAMAICA, NY, 11426",L,NY,36,59724437,157101,11426
804,25Q200,Q,4,Q200,P.S. 200 POMONOK,K-8,1,25,25,70-10 164 STREET,NY,11365,Farrah Mckenna,718-969-7780,718-380-2615,"PK,0K,01,02,03,04,05,06,07,08,SE",QUEENS,70-10 164 STREET,4000,QUEENS,"-73.8051,40.731487",081,"70-10 164 STREET, QUEENS, NY, 11365",804,Non_Exact,Match,40.731487,-73.8051,"70 164TH ST, FRESH MEADOWS, NY, 11365",R,NY,36,59710197,122701,11365
805,28Q175,Q,4,Q175,P.S. 175 THE LYNN GROSS DISCOVERY SCHOOL,Elementary,1,28,28,64-35 102 STREET,NY,11374,LINDA GREEN,718-897-8600,718-997-8644,"0K,01,02,03,04,05,SE",QUEENS,64-35 102 STREET,4000,QUEENS,"-73.85319,40.730976",081,"64-35 102 STREET, QUEENS, NY, 11374",805,Non_Exact,Match,40.730976,-73.85319,"64 102ND ST, REGO PARK, NY, 11374",L,NY,36,59705776,072100,11374
806,28Q440,Q,4,Q440,FOREST HILLS HIGH SCHOOL,High school,1,28,28,67-01 110 STREET,NY,11375,SAUL GOOTNICK,718-268-3137,718-793-7850,"09,10,11,12,SE",QUEENS,67-01 110 STREET,2001,QUEENS,"-73.84576,40.7302",081,"67-01 110 STREET, QUEENS, NY, 11375",806,Non_Exact,Match,40.7302,-73.84576,"67 110TH ST, FLUSHING, NY, 11375",L,NY,36,59705859,074700,11375
807,25Q165,Q,4,Q165,P.S. 165 EDITH K. BERGTRAUM,Elementary,1,25,25,70-35 150 STREET,NY,11367,RAQUEL VICTORIA DEMILLIO,718-263-4004,718-793-9812,"PK,0K,01,02,03,04,05,SE",QUEENS,70-35 150 STREET,1001,QUEENS,"-73.818634,40.730095",081,"70-35 150 STREET, QUEENS, NY, 11367",807,Non_Exact,Match,40.730095,-73.818634,"70 150TH ST, KEW GARDEN HL, NY, 11367",L,NY,36,59709894,077906,11367
808,02M586,M,1,M586,HARVEY MILK HIGH SCHOOL,High school,1,2,2,2-10 ASTOR PLACE,NY,10003,ALAN NOLAN,212-477-1555,212-674-8650,"09,10,11,12,SE",MANHATTAN,2-10 ASTOR PLACE,2003,MANHATTAN,"-73.99273,40.730057",061,"2-10 ASTOR PLACE, MANHATTAN, NY, 10003",808,Non_Exact,Match,40.730057,-73.99273,"2 ASTOR PL, NEW YORK, NY, 10003",R,NY,36,59653585,005700,10003
